id,director,cast
48714,Martin Scorsese,[]
48717,Martin Scorsese,"['Sarah Braveman', 'Zeph Michelis', 'Fred Sica']"
87101,Alan Taylor,"['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke']"
71456,Craig R. Baxley,"['Charlie Sheen', 'Mare Winningham', 'David Andrews']"
118943,D.W. Griffith,"['Mack Sennett', 'Flora Finch', 'Florence Lawrence']"
26621,Marty Callner,['Robin Williams']
86705,Ryan Polito,['John Mulaney']
66965,Michel Boisrond,"['Brigitte Bardot', 'Henri Vidal', 'Dawn Addams']"
75874,Jason Woliner,['Patton Oswalt']
27317,Jason Woliner,['Patton Oswalt']
92452,Jason Woliner,['Patton Oswalt']
36575,Gary Binkow,"['Kevin Nealon', 'Jo Koy', 'Garry Shandling']"
191120,Jay Chapman,['Kevin Nealon']
149362,,[]
78531,Stephen Vittoria,"['James Abourezk', 'Warren Beatty', 'Chip Berlet']"
288158,Tom Harper,"['Helen McCrory', 'Jeremy Irvine', 'Phoebe Fox']"
68352,Brian Mills,"['Jeremy Brett', 'Edward Hardwicke', 'Raymond Adamson']"
126432,Mikio Naruse,"['Yûzô Kayama', 'Yôko Tsukasa', 'Mitsuko Kusabue']"
203534,Jeff Garlin,"['Jeff Garlin', 'Max Wright', 'Mindy Rickles']"
20177,Ray Griggs,"['Justin Whalin', 'Sam Lloyd', 'Ryan McPartlin']"
62934,Adam Yauch,"['Elijah Wood', 'Danny McBride', 'Susan Sarandon']"
84209,Peter Hyams,"['Elliott Gould', 'Robert Blake', 'Allen Garfield']"
116723,Simon Aboud,"['Craig Roberts', 'Imogen Poots', 'Kevin McKidd']"
3057,Kevin Connor,"['Luke Goss', 'Alec Newman', 'Julie Delpy']"
125458,Kevin Connor,"['Patrick Swayze', 'Philip Casnoff', 'Kirstie Alley']"
199591,Joseph Ruben,"['Michael Keaton', 'Michelle Monaghan', 'Andrew W. Walker']"
24023,Anders Nilsson,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving']"
24026,Anders Nilsson,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving']"
11752,Ute Wieland,"['Emilia Schüle', 'Selina Shirin Müller', 'Henriette Nagel']"
142563,PES,[]
157301,Minkyu Lee,[]
9755,Matthew Hastings,"['Joe Lando', 'Dominic Zamprogna', 'Natassia Malthe']"
123634,Aaron C. Peer,"['Aaron C. Peer', 'Charlie Alberto', 'Joan Alberto']"
8767,Claude Zidi,"['Jean-Paul Belmondo', 'Raquel Welch', 'Dany Saval']"
43629,Christopher Nolan,['Jeremy Theobald']
187156,Shane O'Sullivan,[]
241287,Anthony Mandler,"['Lana Del Rey', 'Shaun Ross']"
774,Louis Lumière,[]
163250,Laurent Bouzereau,['Stephen King']
261207,Laurent Bouzereau,[]
37775,Carlo Verdone,"['Carlo Verdone', 'Elena Fabrizi', 'Mario Brega']"
37768,Carlo Verdone,"['Carlo Verdone', 'Eleonora Giorgi', 'Mario Brega']"
37777,Carlo Verdone,"['Carlo Verdone', 'Natasha Hovey', 'Florinda Bolkan']"
59040,Carlo Verdone,"['Carlo Verdone', 'Enrico Montesano', 'Massimo Boldi']"
23273,Carlo Verdone,"['Carlo Verdone', 'Alberto Sordi', 'Mario Brega']"
62491,Carlo Verdone,"['Carlo Verdone', 'Ornella Muti', 'Elena Sofia Ricci']"
56825,Carlo Verdone,"['Carlo Verdone', 'Christian De Sica', 'Nancy Brilli']"
60014,Carlo Verdone,"['Carlo Verdone', 'Federico Rizzo', 'Barbara Cupisti']"
56551,Carlo Verdone,"['Carlo Verdone', 'Margherita Buy', 'Elisabetta Pozzi']"
58189,Carlo Verdone,"['Carlo Verdone', 'Asia Argento', 'Aldo Maccione']"
56804,Carlo Verdone,"['Carlo Verdone', 'Veronica Pivetti', 'Claudia Gerini']"
58081,Carlo Verdone,"['Carlo Verdone', 'Claudia Gerini', 'Mino Reitano']"
42674,Carlo Verdone,"['Carlo Verdone', 'Regina Orioli', 'Paolo Triestino']"
44933,Carlo Verdone,"['Carlo Verdone', 'Beppe Fiorello', 'Marit Nissen']"
22728,Carlo Verdone,"['Laura Morante', 'Carlo Verdone', 'Stefania Rocca']"
43544,Carlo Verdone,"['Carlo Verdone', 'Anita Caprioli', 'Stefano Pesce']"
38327,Carlo Verdone,"['Carlo Verdone', 'Silvio Muccino', 'Ana Caterina Morariu']"
20414,Carlo Verdone,"['Carlo Verdone', 'Claudia Gerini', 'Eva Riccobono']"
36298,Carlo Verdone,"['Carlo Verdone', 'Laura Chiatti', 'Angela Finocchiaro']"
93855,Carlo Verdone,"['Carlo Verdone', 'Pierfrancesco Favino', 'Marco Giallini']"
267573,Jang Jin,"['Cha Seung-won', 'Esom', 'Oh Jung-se']"
221437,SABU,"['Ayaka Komatsu', 'Makoto Togashi', 'Toru Tezuka']"
255456,Carlo Verdone,"['Carlo Verdone', 'Paola Cortellesi', 'Tea Falco']"
43477,John Wilson,"['Carol Channing', 'Eddie Bracken', 'Alan Reed']"
261768,Andrew Levitas,"['Garrett Hedlund', 'Richard Jenkins', 'Jessica Brown Findlay']"
199925,Takashi Miike,"['Ebizo Ichikawa', 'Kou Shibasaki', 'Hideaki Ito']"
211710,Andrzej Munk,[]
267872,Sebastian Junger,"['LaMonta Caldwell', 'Sterling Jones', 'Dan Kearney']"
38187,Alejandro González Iñárritu,"['Clive Owen', 'Stellan Skarsgård', 'Lois Smith']"
30091,Ang Lee,"['Clive Owen', 'Jamie Harris', 'Brian Smyj']"
38183,John Frankenheimer,"['Clive Owen', 'Tomás Milián']"
38190,Joe Carnahan,"['Clive Owen', 'Don Cheadle', 'F. Murray Abraham']"
51939,Tony Scott,"['Clive Owen', 'Gary Oldman', 'James Brown']"
38185,John Woo,"['Clive Owen', 'Maury Chaykin', 'Kathryn Morris']"
251555,Tom Fernández,"['Ivan Massagué', 'Patricia Conde', 'Guillermo Crehueras']"
132601,Mark A.Z. Dippé,"['Drake Bell', 'Andy Dick', 'Busy Philipps']"
84197,Michael D. Olmos,"['Resmine Atis', 'Baby Bash', 'David Bianchi']"
137079,Ibrahim El-Batout,"['Amr Waked', 'Farah Youssef', 'Salah Hanafy']"
21447,Imanol Uribe,"['Carmelo Gómez', 'Aitana Sánchez-Gijón']"
14749,Robert Vince,"['Bill Fagerbakke', 'Diedrich Bader', 'Kevin Weisman']"
298935,J.C. Khoury,"['Connie Nielsen', 'Jonathan Sadowski', 'Sara Paxton']"
293861,Meredith Edwards,"['Natalie Knepp', 'Alexandra Turshen', 'Lucas Salvagno']"
51213,Henri Verneuil,"['Jean-Paul Belmondo', 'Bernard Blier', 'Marie-France Pisier']"
55316,Georges Lautner,"['Jean Gabin', 'Dany Carrel', 'André Pousse']"
44522,Gilles Grangier,"['Jean Gabin', 'Madeleine Robinson', 'Franck Villard']"
31270,Georges Lautner,"['Lino Ventura', 'Francis Blanche', 'Bernard Blier']"
33336,Denys de La Patellière,"['Hardy Krüger', 'Lino Ventura', 'Charles Aznavour']"
116723,Simon Aboud,"['Craig Roberts', 'Imogen Poots', 'Kevin McKidd']"
3057,Kevin Connor,"['Luke Goss', 'Alec Newman', 'Julie Delpy']"
208763,Oleg Stepchenko,"['Jason Flemyng', 'Aleksey Chadov', 'Agniya Ditkovskite']"
80145,Dunia Ayaso,"['Jordi Mollà', 'Pepón Nieto', 'Roberto Correcher']"
125458,Kevin Connor,"['Patrick Swayze', 'Philip Casnoff', 'Kirstie Alley']"
199591,Joseph Ruben,"['Michael Keaton', 'Michelle Monaghan', 'Andrew W. Walker']"
24023,Anders Nilsson,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving']"
24026,Anders Nilsson,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving']"
11752,Ute Wieland,"['Emilia Schüle', 'Selina Shirin Müller', 'Henriette Nagel']"
212756,Wiebke von Carolsfeld,"['Taylor Schilling', 'Aidan Quinn', 'Michael Ironside']"
42863,Will Lovelace,"['Damon Albarn', 'Graham Coxon', 'Dave Rowntree']"
20693,Nicolás López,"['Elsa Pataky', 'Jenny Cavallo', 'Javier Gutiérrez']"
264048,Arto Halonen,"['Martti Suosalo', 'Pamela Tola', 'Mikko Kouki']"
289394,Uli Edel,"['Adrien Brody', 'Kristen Connolly', 'Evan Jones']"
107255,Terry Miles,"['Jennifer Beals', 'Gil Bellows', 'Lauren Lee Smith']"
64926,Per Lindberg,"['Ingrid Bergman', 'Gunnar Sjöberg', 'Olof Widgren']"
142563,PES,[]
157301,Minkyu Lee,[]
9755,Matthew Hastings,"['Joe Lando', 'Dominic Zamprogna', 'Natassia Malthe']"
123634,Aaron C. Peer,"['Aaron C. Peer', 'Charlie Alberto', 'Joan Alberto']"
8767,Claude Zidi,"['Jean-Paul Belmondo', 'Raquel Welch', 'Dany Saval']"
96546,Roberto Rossellini,"['Ingrid Bergman', 'Mathias Wieman', 'Renate Mannhardt']"
120539,Alex Segal,"['Ingrid Bergman', 'Michael Redgrave', 'Ralph Richardson']"
78358,Vincente Minnelli,"['Ingrid Bergman', 'Liza Minnelli', 'Charles Boyer']"
43900,Marcel Pagnol,"['Fernandel', 'Orane Demazis', 'Henri Poupon']"
43629,Christopher Nolan,['Jeremy Theobald']
187156,Shane O'Sullivan,[]
43153,Marcel Pagnol,"['Fernandel', 'Robert Le Vigan', 'Marguerite Moreno']"
84875,Marcel Pagnol,"['Raimu', 'Fernandel', 'Josette Day']"
67756,Marcel Pagnol,"['Fernandel', 'Hélène Perdrière', 'Marcel Vallée']"
65703,Marcel Pagnol,"['Jacqueline Pagnol', 'Rellys', 'Henri Poupon']"
50107,Robert Florey,"['Kay Francis', 'Ricardo Cortez', 'Gene Raymond']"
88209,Robert Florey,"['Anna May Wong', 'Charles Bickford', 'Buster Crabbe']"
23107,Robert Florey,"['Faye Emerson', 'Julie Bishop', 'Frank Wilcox']"
101598,Robert Florey,"['Dane Clark', 'Raymond Massey', 'Alan Hale']"
36635,Robert Florey,"['Faye Emerson', 'Zachary Scott', 'Richard Erdman']"
37482,Robert Florey,"['John Payne', 'Sonny Tufts', 'Ellen Drew']"
274007,Anne Wheeler,"['Lacey Chabert', 'Warren Christie', 'Matthew Kevin Anderson']"
50327,Jeff Franklin,"['Ashley Olsen', 'Mary-Kate Olsen', 'Rhea Perlman']"
13654,Jim Kammerud,"['Barry Bostwick', 'Jason Alexander', 'Martin Short']"
65611,Yves Allégret,"['Madeleine Robinson', 'Gérard Philipe', 'Jean Servais']"
54518,Jon M. Chu,"['Justin Bieber', 'Miley Cyrus', 'Usher Raymond']"
19824,Harvey Glazer,"['Jonathan Bennett', 'Kristin Cavallari', 'Jerry Shea']"
101660,Kenneth Johnson,"['Marc Singer', 'Faye Grant', 'Jane Badler']"
4226,John Blanchard,"['Aimee Graham', 'Chris Palermo', 'Kim Greist']"
230222,Reinhard Klooss,"['Kellan Lutz', 'Spencer Locke', 'Les Bubb']"
13360,Brett Leonard,"['Adrian Paul', 'Thekla Reuten', 'Cristian Solimeno']"
18729,,"['Patrick Swayze', 'Philip Casnoff', 'Kirstie Alley']"
15434,Uwe Boll,"['Michael Paré', 'Will Sanderson', 'Ralf Moeller']"
85373,Max Giwa,"['Tom Conti', 'Falk Hentschel', 'George Sampson']"
24655,Elliot Silverstein,"['James Brolin', 'Kathleen Lloyd', 'John Marley']"
244688,Josh Stolberg,"['Ross Nathan', 'Sam Pancake', 'Ben Begley']"
29988,Indra Kumar,"['Aamir Khan', 'Ajay Devgn', 'Juhi Chawla']"
78383,Douglas Aarniokoski,"['Paz de la Huerta', 'Katrina Bowden', 'Kathleen Turner']"
125509,Declan O'Brien,"['Camilla Arfwedson', 'Doug Bradley', 'Simon Ginty']"
50326,,"['Mary-Kate Olsen', 'Ashley Olsen', 'Martin Mull']"
25373,Mark Griffiths,"['Jared Rushton', 'Ned Beatty', 'Pamela Sue Martin']"
200085,Kim Sung-su,"['Jang Hyuk', 'MinAh Park', 'Yoo Hae-jin']"
151044,David Morris,[]
5139,Luc Jacquet,"['Bertille Noël-Bruneau', 'Isabelle Carré', 'Kate Winslet']"
115520,Mariano Galperin,"['Luis Ziembrowski', 'Paula Ituriza', 'Cristina Banegas']"
257648,Jacob Cheung Chi-Leung,"['Fan Bingbing', 'Huang Xiaoming', 'Vincent Zhao']"
181330,Leslie Small,"['Kevin Hart', 'David Terrell', 'David Jason Perez']"
121734,Enrique Gato,"['Fiona Glascott', 'Lewis Macleod', 'Kerry Shale']"
140161,Richard T. Heffron,"['Marc Singer', 'Faye Grant', 'Jane Badler']"
70008,Adamo P. Cultraro,"['Michael Jai White', 'Steve Austin', 'Michael Shanks']"
18015,David Worth,"['John Barrowman', 'Jenny McShane', 'Ryan Cutrona']"
60575,Patrik Syversen,"['Ruta Gedmintas', 'Joshua Bowman', 'Courtney Hope']"
250225,Peter Strickland,"['Sidse Babett Knudsen', ""Chiara D'Anna"", 'Eugenia Caruso']"
256876,Gabe Polsky,"['Vyacheslav Fetisov', 'Vladimir Pozner', 'Vladimir Krutov']"
161529,Eirik Svensson,"['Pamela Tola', 'Espen Klouman-Høiner', 'Laura Birn']"
33932,Alec Baldwin,"['Anthony Hopkins', 'Alec Baldwin', 'Jennifer Love Hewitt']"
174645,Conor Allyn,"['Kellan Lutz', 'Mickey Rourke', 'Ario Bayu']"
19033,Tim Skousen,"['Jeremy Sumpter', 'Justin Long', 'Joey Kern']"
72359,Tina Gordon Chism,"['Craig Robinson', 'Kerry Washington', 'David Alan Grier']"
9817,David Petrarca,"['Izabella Miko', 'Columbus Short', 'Jacqueline Bisset']"
24116,Tennyson Bardwell,"['Tim Daly', 'Tom Arnold', 'Zoe Saldana']"
10055,Michael Hurst,"['Christine Taylor', 'Shane Brolly', 'Chloë Grace Moretz']"
39227,Steve Purcell,"['Mary-Kate Olsen', 'Ashley Olsen', 'Leslie Danon']"
53459,Johannes Roberts,"['David Schofield', 'Eliza Bennett', 'Ruth Gemmell']"
239562,Tyler Perry,"['Wendi McLendon-Covey', 'Tyler Perry', 'Ryan Eggold']"
209901,Anthony Leonardi III,"['Clancy Brown', 'James Tupper', 'Anne Heche']"
14025,George Bessudo,"['Alex A. Quinn', 'Kelsey Crane', 'Jim Devoti']"
25597,Yim Pil-sung,"['Chun Jung-myung', 'Eun Won-jae', 'Shim Eun-kyung']"
32304,Andrew Green,"['Rosie Fellner', 'Vivienne Harvey', 'Paris Hilton']"
161321,Leone Marucci,"['Christopher Walken', 'Jordan Prentice', 'Christian Slater']"
15426,Matthew Leutwyler,"['Emmanuelle Vaugier', 'Luke Goss', 'Charlie Murphy']"
15616,Steve Miner,"['Jessica Simpson', 'Vivica A. Fox', 'Steve Guttenberg']"
51250,Jessy Terrero,"['50 Cent', 'Val Kilmer', 'AnnaLynne McCord']"
19066,Shawn Papazian,"['Richard Tillman', 'Jessie Ward', 'Graham Norris']"
52916,Gianfranco Parolini,"['Lee Van Cleef', 'William Berger', 'Ignazio Spalla']"
77879,Michael Pavone,"['John Cena', 'Ethan Embry', 'Boyd Holbrook']"
293262,Clare Lewins,"['Muhammad Ali', 'Muhammad Ali Jr.', 'Hana Ali']"
209416,Mike Myers,"['Shep Gordon', 'Alice Cooper', 'Sylvester Stallone']"
91259,Matt Cimber,"['Lola Falana', 'Gene Washington', 'Alex Dreier']"
270303,David Robert Mitchell,"['Maika Monroe', 'Keir Gilchrist', 'Daniel Zovatto']"
194817,Jonathan Miller,"['Oliver Reed', 'Hayley Mills', 'Noel Harrison']"
269173,Noel Clarke,"['Ian Somerhalder', 'Alexis Knapp', 'Noel Clarke']"
54415,Shahin Sean Solimon,"['Patrick Stewart', 'Said Faraj', 'Lorna Raver']"
152273,Wiktor Ericsson,"['Joseph W. Sarno', 'Peggy Steffans', 'John Waters']"
24745,Terry Hughes,"['Angela Lansbury', 'George Hearn', 'Cris Groenendaal']"
75074,Don Handfield,"['Brian Presley', 'Kurt Russell', 'Melanie Lynskey']"
98582,Alberto Rodríguez,"['Antonio de la Torre', 'Mario Casas', 'Julián Villagrán']"
28635,Chris Angel,"['John Novak', 'A.J. Cook', 'Tobias Mehler']"
31183,John Henderson,"['Randy Quaid', 'Whoopi Goldberg', 'Roger Daltrey']"
119738,John Whitesell,"['Kevin Durant', 'Taylor Gray', 'Jim Belushi']"
287084,Alfonso Gomez-Rejon,"['Addison Timlin', 'Spencer Treat Clark', 'Joshua Leonard']"
110393,Pablo Trapero,"['Ricardo Darín', 'Jérémie Renier', 'Martina Gusman']"
139662,K. V. Anand,"['Suriya ', 'Kajal Agarwal', 'Sachin Khedekar']"
14440,Peter Burger,"['Jason Behr', 'Mia Blake', 'David Fane']"
19288,Steven Ayromlooi,"['Warwick Davis', 'Tangi Miller', 'Laz Alonso']"
26588,Lee Demarbre,"['Ashley Greene', 'Peter Mooney', 'Barbara Niven']"
38166,Robert Lieberman,"['Steve Austin', 'Adam Beach', 'John Tench']"
18616,Dave Payne,"['Stephen Martines', 'Valerie Cruz', 'Mircea Monroe']"
22175,Nicholaus Goossen,"['Drew Seeley', 'Shannon Woodward', 'Dave Franco']"
27770,Adam Grossman,"['Michael Gross', 'Alexis Arquette', 'Hilary Swank']"
37526,Brian Yuzna,"['Corbin Bernsen', 'Jillian McWhirter', 'Jeff Doucette']"
16191,Ate de Jong,"['Patrick Bergin', 'Adam Storke', 'Chad Lowe']"
146631,Dominic Burns,"['Bianca Bree', 'Sean Brosnan', 'Simon Phillips']"
38602,Jack Gold,"['Ricky Schroder', 'Alec Guinness', 'Connie Booth']"
30934,Jim O'Connolly,"['Bryant Haliday', 'Jill Haworth', 'Anna Palk']"
29919,Howard Michael Gould,"['Elisha Cuthbert', 'Tim Allen', 'Jenna Elfman']"
65762,Jonathan Newman,"['Mandy Moore', 'Martin Freeman', 'Melissa George']"
115531,Marc Daniels,"['Laurence Olivier', 'Julie Harris', 'George C. Scott']"
253153,Michel Comte,"['Mariko Miyamitsu', 'Edoardo Ponti', 'Christopher Lee']"
68189,Aku Louhimies,"['Samuli Edelmann', 'Matleena Kuusniemi', 'Laura Malmivaara']"
86240,John Frankenheimer,"['Eva Marie Saint', 'Warren Beatty', 'Karl Malden']"
9076,Rainer Matsutani,"['Christoph M. Ohrt', 'Katja Riemann', 'Ulrike Folkerts']"
56624,Dietrich Brüggemann,"['Robert Gwisdek', 'Jacob Matschenz', 'Anna Brüggemann']"
222715,Makoto Shinkai,"['Satomi Hanamura', 'Shinji Ogawa', 'Shinji Ogawa']"
92968,Andrew Bowler,"['Michael Nathanson', 'John Conor Brooke', 'Emilea Wilson']"
98612,Jan Schomburg,"['Sandra Hüller', 'Georg Friedrich', 'Felix Knopp']"
114982,Jean-Luc Godard,"['Jessica Erickson', 'Héloïse Godet', 'Zoé Bruneau']"
59298,Masayuki Kojima,"['Aya Ueto', 'Hiroyuki Amano', 'Mayuko Fukuda']"
38020,James K. Shea,"['Mary Appleseth', 'Derna Wylde', 'Max Thayer']"
160704,Ryoo Seung-wan,"['Ha Jung-woo', 'Han Seok-kyu', 'Ryoo Seung-bum']"
242452,Yang Woo-Seok,"['Song Kang-ho', 'Kim Young-ae', 'Oh Dal-su']"
118139,William A. Wellman,"['Edward G. Robinson', 'Loretta Young', 'Dudley Digges']"
269165,Günter Gräwert,"['Heini Göbel', 'Herbert Bötticher', 'Siegfried Lowitz']"
185207,Todd Verow,"['Wendy Delorme', 'Brenda Velez', 'Judy Minx']"
276819,Yoram Gross,"['Keith Scott', 'Kim Deacon', 'Robyn Moore']"
3483,Jesús Franco,"['Christopher Lee', 'Richard Greene', 'Howard Marion-Crawford']"
63139,Mario Van Peebles,"['Ray Liotta', '50 Cent', 'Mario Van Peebles']"
44678,Kaare Andrews,"['Jessica Lowndes', 'Julianna Guill', 'Ryan Donowho']"
19254,Gerald Thomas,"['Sid James', 'Hattie Jacques', 'Kenneth Connor']"
19300,Gerald Thomas,"['Elke Sommer', 'Kenneth Williams', 'Bernard Bresslaw']"
26190,Gerald Thomas,"['Sid James', 'Kenneth Williams', 'Kenneth Connor']"
61411,Richard Fleischer,"['Omar Sharif', 'Jack Palance', 'Woody Strode']"
47212,Abel Ferrara,"['James Russo', 'Richard Panebianco', 'David Caruso']"
88359,Aram Avakian,"['Cliff Gorman', 'Joseph Bologna', 'Charlene Dallas']"
25441,Jerry Paris,"['Dick Van Dyke', 'Edward G. Robinson', 'Dorothy Provine']"
47891,Mark Vadik,"['Brian Krause', 'Danielle Harris', 'Lance Henriksen']"
114286,Henning Carlsen,"['Geraldine Chaplin', 'Ángela Molina', 'Dominika Paleta']"
234567,Lauren MacMullan,"['Walt Disney', 'Marcellite Garner', 'Billy Bletcher']"
277432,Farah Khan,"['Shah Rukh Khan', 'Deepika Padukone', 'Abhishek Bachchan']"
46967,Shannon Hartman,['Bill Burr']
32836,,['Bill Burr']
23338,Joseph H. Lewis,"['Leo Gorcey', 'Bobby Jordan', 'Kenneth Howell']"
63472,Douglas McGrath,"['Ellen Barkin', 'James Caan', 'Andy García']"
209369,Fritz Kiersch,"['Anthony Michael Hall', 'Michael Paré', 'Deborah Moore']"
177566,Mark Atkins,"['Ben Cross', 'Jane March', 'Jamie Atkins']"
113237,Alfred L. Werker,"['Beatrice Pearson', 'Mel Ferrer', 'Susan Douglas Rubes']"
23178,Larry Peerce,"['Susan Walters', 'Dale Midkiff', 'Jon Cypher']"
86131,Larry Peerce,"['Mel Harris', 'Dwight Schultz', 'Ashley Peldon']"
61550,Larry Peerce,"['Erik von Detten', 'Robert Hays', 'Bess Armstrong']"
15671,Stephen Herek,"['Ashley Tisdale', 'Robbie Amell', 'Kevin Pollak']"
174594,Chester M. Franklin,"['Norma Talmadge', 'Ralph Lewis', 'Ninon Fovieri']"
64084,Andrew Stevens,"['Shannon Tweed', 'Andrew Stevens', 'Kim Morgan Greene']"
58231,Phil Dornfeld,"[""Nicholas D'Agosto"", 'Josh Gad', 'Bret Harrison']"
86901,William Beaudine,"['John Carradine', 'Claudia Drake', 'Robert Shayne']"
68659,John Frankenheimer,"['Omar Sharif', 'Leigh Taylor-Young', 'Jack Palance']"
147764,Elia Petridis,"['Ernest Borgnine', 'Barry Corbin', 'Carla Ortiz']"
109161,Roger Young,"['Michael Keaton', 'Rae Dawn Chong', 'Joe Pantoliano']"
237925,Antonio Margheriti,"['Lee Van Cleef', 'Karen Black', 'Edward Albert']"
15558,Eric Eason,"['Brendan Fraser', 'Yasiin Bey', 'Scott Glenn']"
29077,Franc Roddam,"['Sting', 'Jennifer Beals', 'Anthony Higgins']"
38157,Chris Angel,"['Michael Trucco', 'Tara Spencer-Nairn', 'Jason Thompson']"
91979,Ellen Perry,"['Damian Lewis', 'Bob Hoskins', 'Rebekah Staton']"
243568,Nick Gomez,"['Christina Ricci', 'Clea DuVall', 'Gregg Henry']"
31179,Michael Pate,"['Piper Laurie', 'Mel Gibson', 'Alwyn Kurts']"
36251,David Steinberg,"['Mary-Kate Olsen', 'Ashley Olsen', 'Kathryn Greenwood']"
32845,David DeFalco,"['Stormy Daniels', 'Ja Rule', 'Dave Bautista']"
29083,John Shepphird,"['Jim Varney', 'Corey Haim', 'Brigitte Nielsen']"
111443,Jorge Torregrossa,"['Maribel Verdú', 'Daniel Grao', 'Clara Lago']"
47914,J. Lee Thompson,"['Charles Bronson', 'Jack Warden', 'Will Sampson']"
42185,Bob Misiorowski,"['Casper Van Dien', 'Ernie Hudson', 'Bentley Mitchum']"
14862,Jeff Fisher,"['Paul Wesley', 'Kaley Cuoco', 'Jason London']"
26817,Richard Quine,"['Tony Curtis', 'Natalie Wood', 'Henry Fonda']"
13903,Jeremy Kasten,"['Bijou Phillips', 'Crispin Glover', 'Brad Dourif']"
41275,Richard Clabaugh,"['Frayne Rosanoff', 'Robert Englund', 'Casper Van Dien']"
269495,Samuli Valkama,"['Anu Sinisalo', 'Ville Virtanen', 'Wanda Dubiel']"
229839,Steven R. Monroe,"['Cassi Thomson', 'Graham Wardle', 'Kaitlyn Wong']"
254188,Nicholas McCarthy,"['Naya Rivera', 'Catalina Sandino Moreno', 'Ashley Rickards']"
167683,Bruno Barreto,"['Miranda Otto', 'Glória Pires', 'Tracy Middendorf']"
215931,Aron Gaudet,"['Emory Cohen', 'Callan McAuliffe', 'Zoe Levin']"
4344,Sonja Heiss,"['Svenja Steinfelder', 'Eva Löbau', ""Chris O'Dowd""]"
3539,Hendrik Hölzemann,"['Matthias Schweighöfer', 'Jessica Schwarz', 'Florian Lukas']"
12115,Philip Gröning,"['Sabine Timoteo', 'Florian Stetter', 'Dierk Prawdzik']"
80472,Raimo O. Niemi,"['Joonas Makkonen', 'Pihla Maalismaa', 'Risto Salmi']"
48193,Alfonso Brescia,"[""Miles O'Keeffe"", 'Savina Geršak', 'Elisabeth Kaza']"
260872,Alfonso Brescia,"['Mario Merola', 'Antonio Sabàto', 'Gianni Garko']"
292133,Alfonso Brescia,"['John Richardson', 'Yanti Somer', 'Walter Maestosi']"
47605,Alfonso Brescia,"['John Richardson', 'Yanti Somer', 'West Buchanan']"
168320,Daniel Borgman,"['Demos Murphy', 'Matthew Sunderland', 'Catherine Wilkin']"
158013,Alfonso Brescia,"['Robert Woods', 'Ignazio Spalla', 'Malisa Longo']"
67298,Ken Russell,"['Roger Daltrey', 'Sara Kestelman', 'Paul Nicholas']"
29352,Alfonso Brescia,"['Aldo Canti', 'Marc Hannibal', 'Elliot Ngok']"
96106,Alfonso Brescia,"['Lincoln Tate', 'Paola Tedesco', 'Mirta Miller']"
105083,Alfonso Brescia,"['Giorgio Ardisson', 'Françoise Prévost', 'Eduardo Fajardo']"
211179,Alfonso Brescia,"['Mark Forest', 'Marilù Tolo', 'Paolo Gozlino']"
112481,John McCauley,"['Sam Chew Jr.', 'Elisabeth Chauvet', 'Dan Priest']"
240334,Andrea Tonacci,"['Paulo Gracindo', 'Nelson Xavier', 'Irma Álvarez']"
48594,Guillem Morales,"['Andoni Gracia', 'Mónica López', 'Francesc Garrido']"
216440,Mariana Chenillo,"['Andrés Almeida', 'Daniela Rincón', 'Camila Selser']"
276120,Katie Green,"['Jane Fonda', ""Rosie O'Donnell"", 'Molly Shannon']"
317247,Tim Nicholls,['Nicholas Hope']
287169,Joseph Henabery,"['Donald Meek', 'John Hamilton', 'Robert Middlemass']"
70738,William A. Wellman,"['Loretta Young', 'Ricardo Cortez', 'Franchot Tone']"
58448,Anne Wheeler,"['Steve Austin', 'Daniel Magder', 'Janet Kidder']"
295689,Jules White,"['Pete Smith', 'Theodore Lorch']"
174442,Hugh Harman,"['Rochelle Hudson', 'Carman Maxwell']"
